id,latter,gyroX,gyroY,gyroZ,accelX,accelY,accelZ,UserID
2749,X,-0.020487500354647636,-0.025162499397993088,-0.026537500321865082,0.05414693057537079,0.6231485605239868,0.8025217652320862,8
2750,U,-0.03231250122189522,-0.2424124926328659,0.0012374999932944775,-0.01835489273071289,0.8072022795677185,0.6262077689170837,8
2751,H,-0.1985500007867813,-0.4735499918460846,-0.0147124994546175,-0.03537905588746071,0.8157678842544556,0.5881671905517578,8
2752,K,-0.008937500417232513,0.0057749999687075615,-0.03396249935030937,-0.024886174127459526,0.8306659460067749,0.5685886740684509,8
2753,I,-0.14836250245571136,-0.39902499318122864,-0.03492499887943268,-0.0649610236287117,0.8472771048545837,0.5242310166358948,8
2754,X,-0.01209999993443489,0.10161250084638596,-0.010449999943375587,0.08076152950525284,0.8201577663421631,0.6205942034721375,8
2755,V,0.17861250042915344,-0.10284999758005142,0.008662499487400055,0.0646551102399826,0.81281578540802,0.6025452613830566,8
2756,A,0.04331250116229057,-0.18383750319480896,0.008662499487400055,-0.042721010744571686,0.8201577663421631,0.60162752866745,8
2757,C,0.07851249724626541,0.05156249925494194,-0.012649999931454659,0.09728093445301056,0.8294422626495361,0.6055126190185547,8
2758,U,-0.16651250422000885,-0.12416250258684158,-0.0008249999955296516,-0.056395407766103745,0.8641024231910706,0.5337143540382385,8
2759,P,-0.13887499272823334,-0.1775124967098236,-0.013612499460577965,-0.01540281344205141,0.8299469947814941,0.5937807559967041,8
2760,L,0.1732500046491623,0.420199990272522,-0.0008249999955296516,0.036816854029893875,0.8196530342102051,0.5706382989883423,8
2761,X,-0.01952499896287918,-0.07837499678134918,-0.0008249999955296516,0.06730127334594727,0.8182152509689331,0.5837926864624023,8
2762,G,0.04441250115633011,0.4936249852180481,0.04702499881386757,-0.0537339448928833,0.8574793934822083,0.5386090278625488,8
2763,J,-0.11329999566078186,-0.5215374827384949,-0.004124999977648258,-0.006623057182878256,0.8166856169700623,0.5681909918785095,8
2764,W,-0.07067500054836273,-0.40012499690055847,0.029975000768899918,-0.02396843023598194,0.8118980526924133,0.5598242282867432,8
2765,U,0.029424998909235,-0.005912499967962503,-0.03712499886751175,-0.036816854029893875,0.8489137887954712,0.5270913243293762,8
2766,S,0.016637500375509262,0.050462499260902405,0.0012374999932944775,0.04262923821806908,0.8196530342102051,0.5666614174842834,8
2767,D,-0.03863750025629997,0.0919874981045723,0.0012374999932944775,0.038040511310100555,0.8287234306335449,0.6170302629470825,8
2768,B,-0.03437500074505806,-0.5172749757766724,-0.020075000822544098,-0.012435439974069595,0.8336179852485657,0.5319859981536865,8
2769,N,0.15303750336170197,-0.04221250116825104,0.02681249938905239,-0.003365063341334462,0.8189340829849243,0.5783779621124268,8
2770,A,-0.16541250050067902,-0.3287625014781952,-0.05101250112056732,-0.031004473567008972,0.8328073620796204,0.5969469547271729,8
2771,O,0.1434125006198883,0.3455374836921692,-0.021175000816583633,0.024779105558991432,0.8313695192337036,0.523221492767334,8
2772,T,0.09982500225305557,-0.03684999793767929,0.022549999877810478,0.09269220381975174,0.8436061143875122,0.5769554972648621,8
2773,T,-0.004674999974668026,0.28380000591278076,0.08648750185966492,0.04262923821806908,0.8001662492752075,0.5223037600517273,8
2774,J,-0.08978749811649323,-0.2232999950647354,0.005499999970197678,-0.009284516796469688,0.8492196798324585,0.5669673681259155,8
2775,R,0.08910000324249268,-0.0038499999791383743,0.0012374999932944775,0.06557285040616989,0.8530895113945007,0.5743092894554138,8
2776,J,-0.07081250101327896,0.05706249922513962,-0.14258749783039093,-0.05740492418408394,0.8259701728820801,0.585215151309967,8
2777,N,-0.035612501204013824,-0.37014999985694885,-0.020075000822544098,-0.08738458156585693,0.8199588656425476,0.49761641025543213,8
2778,R,0.06875000149011612,0.09212499856948853,0.022549999877810478,0.0357920378446579,0.7865071296691895,0.6035700440406799,8
2779,U,-0.05472499877214432,-0.33605000376701355,0.00976249948143959,-0.10543356835842133,0.854619026184082,0.5730856657028198,8
2780,N,0.052799999713897705,0.2424124926328659,-0.012649999931454659,0.009177446365356445,0.7788592576980591,0.6037688851356506,8
2781,A,-0.23691250383853912,-0.4235000014305115,-0.009487500414252281,-0.045168329030275345,0.8096495866775513,0.6062161922454834,8
2782,B,0.08786249905824661,-0.06338749825954437,0.028875000774860382,-0.048334550112485886,0.8033324480056763,0.570332407951355,8
2783,U,0.10078749805688858,0.07397499680519104,-0.010449999943375587,-0.06638352572917938,0.8350405693054199,0.5171031951904297,8
2784,F,-0.0005499999970197678,0.12416250258684158,0.014024999924004078,0.06505279242992401,0.7910958528518677,0.5937807559967041,8
2785,A,-0.10807500034570694,-0.1742125004529953,0.0193875003606081,-0.03589911013841629,0.8182152509689331,0.5850163102149963,8
2786,S,-0.043037500232458115,-0.05912499874830246,-0.007287499960511923,0.041910335421562195,0.8064987063407898,0.6091836094856262,8
2787,T,0.018699999898672104,0.2572624981403351,-0.006187499966472387,0.05292327702045441,0.8323943614959717,0.5486124157905579,8
2788,F,-0.01209999993443489,0.23058749735355377,-0.006187499966472387,0.07505621016025543,0.8215802907943726,0.5330107808113098,8
2789,R,0.07301250100135803,-0.16568750143051147,-0.015812499448657036,0.014790983870625496,0.8255571722984314,0.544421374797821,8
2790,J,-0.0015124999918043613,0.10381250083446503,0.0012374999932944775,-0.03732161596417427,0.8308648467063904,0.5706382989883423,8
2791,Q,-0.10381250083446503,0.04743750020861626,-0.026537500321865082,0.042109180241823196,0.8255571722984314,0.5227014422416687,8
2792,J,-0.10807500034570694,-0.11233749985694885,-0.04028749838471413,-0.05445284768939018,0.8594219088554382,0.5373854041099548,8
2793,K,0.08373750001192093,0.026124998927116394,-0.04138749837875366,-0.032013989984989166,0.8404552340507507,0.5109848976135254,8
2794,G,-0.05898749828338623,0.21037499606609344,0.02461249940097332,0.09074964374303818,0.8423824310302734,0.5740033984184265,8
2795,D,-0.07067500054836273,0.1293874979019165,-0.0147124994546175,0.04018191993236542,0.8047549724578857,0.5745081305503845,8
2796,A,-0.05156249925494194,0.12196250259876251,0.07686249911785126,-0.033237650990486145,0.839231550693512,0.5415763854980469,8
2797,L,0.01347499992698431,0.2540999948978424,0.018287500366568565,0.0416044220328331,0.8294422626495361,0.5327966213226318,8
2798,V,-0.18466250598430634,-0.5321249961853027,-0.015812499448657036,-0.00978927593678236,0.8497244715690613,0.5510597825050354,8
2799,O,0.037950001657009125,0.06338749825954437,-0.005224999971687794,-0.020297450944781303,0.8331133127212524,0.5261735916137695,8
2800,I,0.008112499490380287,0.0943249985575676,0.0032999999821186066,-0.000718899944331497,0.846573531627655,0.536880612373352,8
2801,T,0.12526249885559082,0.0005499999970197678,0.03959999978542328,0.0956442803144455,0.8579841256141663,0.5247511267662048,8
2802,I,-0.037675000727176666,-0.18809999525547028,-0.10642500221729279,-0.09931526333093643,0.6690358519554138,0.7131946682929993,8
2803,P,0.08373750001192093,0.02694999985396862,-0.013749999925494194,-0.028037099167704582,0.659246563911438,0.7800829410552979,8
2804,G,0.14877499639987946,0.20707499980926514,0.03959999978542328,-0.036403872072696686,0.6748482584953308,0.7175691723823547,8
2805,N,0.00494999997317791,0.2815999984741211,0.022549999877810478,0.035593196749687195,0.6560803651809692,0.7338898181915283,8
2806,O,-0.05898749828338623,0.030249999836087227,-0.04675000160932541,-0.026614593341946602,0.707581102848053,0.6848363280296326,8
2807,E,-0.052662499248981476,0.07603749632835388,-0.030799999833106995,0.03192221745848656,0.6863659024238586,0.6941208243370056,8
2808,M,0.11041250079870224,0.05582499876618385,0.03629999980330467,0.0011165892938151956,0.6905569434165955,0.7112520933151245,8
2809,Y,0.14121249318122864,0.01209999993443489,-0.0019249999895691872,0.11635472625494003,0.7142041325569153,0.7100284099578857,8
2810,X,-0.02708750031888485,0.015262499451637268,-0.01691249944269657,0.0058123827911913395,0.7002391219139099,0.7102273106575012,8
2811,T,0.09968750178813934,-0.0038499999791383743,-0.005224999971687794,0.09074964374303818,0.7149230241775513,0.7128887176513672,8
2812,O,-0.02488750033080578,0.02914999984204769,-0.026537500321865082,-0.013873239047825336,0.7208424806594849,0.6769896149635315,8
2813,R,0.03368749842047691,0.004674999974668026,-0.0009624999947845936,0.08585501462221146,0.7183951735496521,0.6926983594894409,8
2814,T,0.035750001668930054,0.11756250262260437,-0.030799999833106995,-0.08473841845989227,0.7383714318275452,0.6689287424087524,8
2815,Y,-0.1335124969482422,-0.16788749396800995,-0.010449999943375587,-0.050781868398189545,0.7320542931556702,0.7036041617393494,8
2816,Y,-0.27953749895095825,-0.25533750653266907,-0.05637500062584877,-0.04883930832147598,0.7469370365142822,0.6057114005088806,8
2817,U,0.08373750001192093,0.10477499663829803,0.020349999889731407,-0.03854527324438095,0.7408187389373779,0.6567992568016052,8
2818,I,-0.014299999922513962,0.07383749634027481,-0.0030249999836087227,-0.004389878362417221,0.7322531342506409,0.617948055267334,8
2819,L,0.07631249725818634,0.23045000433921814,0.0032999999821186066,0.050170037895441055,0.705638587474823,0.7068621516227722,8
2820,U,-0.0919874981045723,-0.018837500363588333,-0.015812499448657036,-0.029780812561511993,0.7603055238723755,0.6025452613830566,8
2821,S,-0.01746249943971634,-0.05816249921917915,0.010724999941885471,0.03334472328424454,0.7276644110679626,0.7041089534759521,8
2822,O,-0.01209999993443489,0.01209999993443489,0.00013749999925494194,0.01896672137081623,0.7144182920455933,0.7280774116516113,8
2823,D,-0.028049999848008156,0.04399999976158142,0.014987500384449959,0.05067479982972145,0.7234886884689331,0.6870847940444946,8
2824,H,-0.05898749828338623,-0.045375000685453415,-0.0541750006377697,0.011120005510747433,0.7112520933151245,0.6831079125404358,8
2825,O,-0.09404999762773514,-0.07947500050067902,0.012924999929964542,-0.02274477109313011,0.7381725907325745,0.666282594203949,8
2826,S,-0.04839999973773956,-0.06668750196695328,0.0032999999821186066,0.013567324727773666,0.7291021943092346,0.6870847940444946,8
2827,P,-0.008937500417232513,0.03657500073313713,-0.002062499988824129,0.035593196749687195,0.7261348366737366,0.7119709849357605,8
2828,C,0.09652499854564667,0.12182500213384628,0.016087500378489494,0.10167080909013748,0.7271596789360046,0.6916735172271729,8
2829,I,-0.13144999742507935,-0.11357499659061432,-0.007287499960511923,0.0018354892963543534,0.7341957092285156,0.6641412377357483,8
2830,A,-0.008937500417232513,-0.007012499962002039,0.035337500274181366,-0.07322072982788086,0.7744693756103516,0.6084647178649902,8
2831,A,-0.029012499377131462,-0.035887498408555984,0.031075000762939453,-0.03048441745340824,0.7522446513175964,0.6257947683334351,8
2832,K,-0.040837500244379044,0.015262499451637268,-0.038224998861551285,0.026721663773059845,0.709110677242279,0.7095236778259277,8
2833,N,0.09226249903440475,0.020624998956918716,0.02681249938905239,0.011624765582382679,0.7447038888931274,0.6701524257659912,8
2834,N,-0.05884999781847,0.10903749614953995,-0.047849997878074646,0.01549458783119917,0.7173703908920288,0.6988166570663452,8
2835,Q,-0.03753750026226044,-0.08387500047683716,-0.04358749836683273,-0.07881896942853928,0.7732457518577576,0.5867447257041931,8
2836,Q,-0.09624999761581421,-0.0976250022649765,-0.004124999977648258,-0.036403872072696686,0.7825302481651306,0.5896050333976746,8
2837,E,-0.013062499463558197,-0.0668250024318695,-0.012649999931454659,0.047722719609737396,0.7401151657104492,0.6660837531089783,8
2838,Q,-0.021587500348687172,-0.0966624990105629,-0.021175000816583633,-0.06148889288306236,0.7655060887336731,0.6416105628013611,8
2839,L,0.03148749843239784,0.0695749968290329,-0.023237500339746475,0.061687733978033066,0.7469370365142822,0.7136994004249573,8
2840,V,0.15633749961853027,-0.009212499484419823,0.04908749833703041,-0.07392432540655136,0.7332779765129089,0.6697547435760498,8
2841,H,-0.028049999848008156,0.11646249890327454,-0.0009624999947845936,0.07831420749425888,0.7278785705566406,0.674343466758728,8
2842,T,0.15729999542236328,0.10903749614953995,-0.011549999937415123,0.07291480898857117,0.7630587816238403,0.6496561169624329,8
2843,J,-0.004537499975413084,-0.12430000305175781,-0.02433750033378601,-0.07933902740478516,0.7657049298286438,0.633549690246582,8
2844,D,0.05609999969601631,-0.12319999933242798,0.02461249940097332,0.0352872796356678,0.7417365312576294,0.673823356628418,8
2845,O,-0.008799999952316284,-0.03162499889731407,-0.004124999977648258,-0.03957008942961693,0.7549979090690613,0.6419164538383484,8
2846,L,-0.06311249732971191,-0.0668250024318695,-0.012649999931454659,-0.002646163571625948,0.7420424222946167,0.681165337562561,8
2847,V,0.08387500047683716,0.06641250103712082,0.11192499846220016,-0.0646551102399826,0.7544931173324585,0.6170302629470825,8
2848,G,0.04661250114440918,-0.023099999874830246,0.002199999988079071,0.06658237427473068,0.7420424222946167,0.6692346334457397,8
2849,H,-0.1611499935388565,-0.18287499248981476,-0.02969999983906746,-0.019471481442451477,0.7432661056518555,0.6573039889335632,8
2850,G,0.00494999997317791,-0.09239999949932098,-0.010587500408291817,0.09074964374303818,0.7271596789360046,0.6885073184967041,8
2851,L,0.018837500363588333,0.0056374999694526196,-0.004124999977648258,-0.014179154299199581,0.7324672341346741,0.6780143976211548,8
2852,G,-0.014162499457597733,-0.06998749822378159,-0.0009624999947845936,-0.046391990035772324,0.7324672341346741,0.6839185953140259,8
2853,E,-0.07163749635219574,-0.06146249920129776,-0.005224999971687794,0.05119485408067703,0.7401151657104492,0.6774944067001343,8
2854,H,-0.05884999781847,0.0004124999977648258,0.007562499959021807,-0.029566671699285507,0.7334767580032349,0.6350792646408081,8
2855,R,-0.14726249873638153,0.08978749811649323,-0.008387500420212746,0.08096037060022354,0.7439849972724915,0.665563702583313,8
2856,G,0.08167500048875809,0.059950001537799835,0.007562499959021807,-0.053948089480400085,0.7390903234481812,0.6104072332382202,8
2857,U,0.1307625025510788,0.05252499878406525,0.031075000762939453,-0.11716539412736893,0.7769166827201843,0.5913334488868713,8
2858,S,-0.05252499878406525,0.05678749829530716,0.004399999976158142,0.038239359855651855,0.7532694935798645,0.7065562605857849,8
2859,X,-0.05678749829530716,-0.05829999968409538,0.00013749999925494194,0.03629679977893829,0.7466311454772949,0.7229838967323303,8
2860,G,-0.11962500214576721,-0.23182499408721924,0.014024999924004078,-0.07862012088298798,0.7562215924263,0.6311023831367493,8
2861,E,-0.05252499878406525,0.03863750025629997,-0.01484999991953373,0.02600276470184326,0.7300199866294861,0.6718961596488953,8
2862,B,-0.03973750025033951,-0.030524998903274536,0.002199999988079071,-0.03467544913291931,0.7410328984260559,0.6585276126861572,8
2863,Q,-0.08016250282526016,-0.02419999986886978,-0.026537500321865082,0.01651940308511257,0.7239934206008911,0.6746493577957153,8
2864,Z,-0.04399999976158142,-0.008112499490380287,-0.025437500327825546,0.045780159533023834,0.7310295104980469,0.681165337562561,8
2865,W,0.07315000146627426,0.008799999952316284,-0.040424998849630356,-0.031203318387269974,0.7187928557395935,0.6841326951980591,8
2866,U,-0.06641250103712082,0.23251250386238098,0.03629999980330467,0.023356599733233452,0.7417365312576294,0.7322531342506409,8
2867,P,-0.05362499877810478,-0.07961250096559525,0.008662499487400055,0.02650752291083336,0.7280774116516113,0.7051337957382202,8
2868,C,-0.03231250122189522,0.08772499859333038,-0.028599999845027924,0.06291139125823975,0.699826180934906,0.7177833318710327,8
2869,S,-0.03973750025033951,-0.035887498408555984,0.00013749999925494194,0.006531282793730497,0.7288880348205566,0.672599732875824,8
2870,R,0.03272499889135361,-0.05403750017285347,-0.020075000822544098,0.05434577912092209,0.7324672341346741,0.7319472432136536,8
2871,V,-0.06737499684095383,-0.16266250610351562,-0.018012499436736107,-0.053229186683893204,0.7107473015785217,0.6885073184967041,8
2872,P,-0.040837500244379044,0.06324999779462814,-0.02227500081062317,0.03895825892686844,0.711053192615509,0.6982966065406799,8
2873,C,-0.016224998980760574,-0.0859375,0.007562499959021807,0.07831420749425888,0.742562472820282,0.7144182920455933,8
2874,B,-0.03437500074505806,-0.15523749589920044,-0.05953750014305115,-0.020695142447948456,0.7390903234481812,0.6946256160736084,8
2875,F,0.0849749967455864,0.028049999848008156,-0.01484999991953373,0.05578357353806496,0.7361382842063904,0.7263489961624146,8
2876,A,-0.06311249732971191,-0.12319999933242798,-0.04881250113248825,-0.0654657781124115,0.6692346334457397,0.7195117473602295,8
2877,H,-0.11426249891519547,-0.040150001645088196,-0.007287499960511923,0.010599950328469276,0.7252171039581299,0.7102273106575012,8
2878,R,-0.007837500423192978,0.10999999940395355,0.002199999988079071,0.06902968883514404,0.721959114074707,0.6799416542053223,8
2879,U,-0.11742500215768814,-0.15950000286102295,0.020349999889731407,-0.058842726051807404,0.7354193329811096,0.6755671501159668,8
2880,J,0.0028874999843537807,0.19002500176429749,0.012924999929964542,-0.059041574597358704,0.7361382842063904,0.6338555812835693,8
2881,A,-0.08772499859333038,0.10903749614953995,-0.03932499885559082,-0.0598522424697876,0.7315495610237122,0.6904498934745789,8
2882,V,0.0668250024318695,0.24433749914169312,0.04592499881982803,0.02722642384469509,0.7276644110679626,0.6848363280296326,8
2883,H,0.0028874999843537807,0.23471249639987946,0.011824999935925007,0.15173377096652985,0.7381725907325745,0.6216189861297607,8
2884,P,-0.03657500073313713,-0.11151249706745148,0.006462499964982271,-0.021918801590800285,0.7429601550102234,0.6408916711807251,8
2885,Y,0.28833749890327454,-0.33096250891685486,0.028875000774860382,0.19425594806671143,0.7667297124862671,0.6616938710212708,8
2886,J,0.014574999921023846,-0.0976250022649765,0.0012374999932944775,-0.04099259153008461,0.7320542931556702,0.6540459990501404,8
2887,W,0.04867500066757202,0.07809999585151672,-0.025437500327825546,0.011120005510747433,0.7452086806297302,0.6841326951980591,8
2888,R,0.11371249705553055,-0.04441250115633011,-0.008387500420212746,0.071477010846138,0.7364441752433777,0.666282594203949,8
2889,T,0.01347499992698431,-0.052937500178813934,-0.018012499436736107,0.03752046078443527,0.7417365312576294,0.6291598677635193,8
2890,U,0.04124999791383743,-0.11357499659061432,-0.007287499960511923,-0.09647025913000107,0.7497973442077637,0.6636364459991455,8
2891,F,-0.004537499975413084,0.045099999755620956,-0.007287499960511923,0.06607761234045029,0.7359241247177124,0.6524093151092529,8
2892,X,-0.0471624992787838,-0.02736249938607216,-0.021175000816583633,0.007449026685208082,0.7100284099578857,0.6958492398262024,8
2893,V,-0.0002749999985098839,-0.06998749822378159,-0.0030249999836087227,0.05088894069194794,0.7183951735496521,0.673624575138092,8
2894,Q,0.13089999556541443,0.03258749842643738,-0.015812499448657036,-0.12573100626468658,0.7686570286750793,0.6433389782905579,8
2895,H,0.22673749923706055,0.6247999668121338,0.029975000768899918,-0.0476156510412693,0.7298058271408081,0.6972870826721191,8
2896,B,0.02736249938607216,0.040837500244379044,-0.027637500315904617,0.11981155723333359,0.7175691723823547,0.6965681910514832,8
2897,S,0.09473749995231628,-0.04413750022649765,0.015124999918043613,-0.05445284768939018,0.7403140068054199,0.6562944650650024,8
2898,Q,-0.006462499964982271,-0.009074999950826168,0.0012374999932944775,-0.08034854382276535,0.7398092150688171,0.7041089534759521,8
2899,Z,-0.002199999988079071,-0.06228749826550484,-0.053075000643730164,-0.0058123827911913395,0.7180892825126648,0.7170644998550415,8
2900,V,-0.03629999980330467,-0.08992499858140945,0.00013749999925494194,-0.10890569537878036,0.7312436103820801,0.6653648018836975,8
2901,O,-0.059950001537799835,-0.023099999874830246,-0.005224999971687794,0.016014644876122475,0.7469370365142822,0.7319472432136536,8
2902,R,0.1541374921798706,0.0056374999694526196,-0.01484999991953373,0.06434919685125351,0.7054396867752075,0.6750470399856567,8
2903,X,-0.18782499432563782,-0.2521750032901764,0.002199999988079071,0.028954841196537018,0.7105332016944885,0.71614670753479,8
2904,H,0.1999250054359436,-0.1765500009059906,0.023512499406933784,-0.12715351581573486,0.7244064211845398,0.6543518900871277,8
2905,L,0.1467124968767166,0.3092375099658966,0.006462499964982271,0.0058123827911913395,0.7173703908920288,0.721240222454071,8
2906,N,0.0518375001847744,-0.05719999969005585,-0.01691249944269657,0.008672686293721199,0.7415376305580139,0.6406927704811096,8
2907,I,0.1564749926328659,0.16032500565052032,-0.06696250289678574,-0.056395407766103745,0.7385855913162231,0.6443638205528259,8
2908,Z,-0.059812501072883606,-0.015399999916553497,0.005499999970197678,0.05434577912092209,0.7187928557395935,0.7410328984260559,8
2909,W,-0.08635000139474869,0.0943249985575676,-0.012649999931454659,0.0011165892938151956,0.7366430163383484,0.6941208243370056,8
2910,Y,0.2853125035762787,-0.2965874969959259,-0.005224999971687794,0.13418956100940704,0.757139265537262,0.6413964033126831,8
2911,Z,-0.018287500366568565,-0.147537499666214,-0.0147124994546175,-0.01509689912199974,0.7142041325569153,0.6979906558990479,8
2912,Z,-0.020487500354647636,0.11646249890327454,-0.010587500408291817,0.035073138773441315,0.7283833026885986,0.7028853297233582,8
2913,X,-0.03849999979138374,0.08153750002384186,-0.004124999977648258,0.042109180241823196,0.7264407873153687,0.7053326368331909,8
2914,J,0.020075000822544098,0.16775000095367432,-0.009487500414252281,-0.021918801590800285,0.7308306097984314,0.6524093151092529,8
2915,V,-0.00013749999925494194,0.04963750019669533,-0.0147124994546175,0.10635130107402802,0.7217602133750916,0.6936160922050476,8
2916,P,0.028599999845027924,0.014437500387430191,-0.030799999833106995,0.019884467124938965,0.7544931173324585,0.7004380226135254,8
2917,C,0.10326249897480011,-0.060087498277425766,0.03423750028014183,-0.10053892433643341,0.7166514992713928,0.6797428727149963,8
2918,W,0.045649997889995575,0.035750001668930054,0.048124998807907104,-0.048334550112485886,0.7452086806297302,0.6250911355018616,8
2919,U,0.16073749959468842,0.04963750019669533,-0.0009624999947845936,-0.04711088910698891,0.7823314070701599,0.5730856657028198,8
2920,W,0.019112499430775642,-0.2465374916791916,-0.0147124994546175,-0.009988120757043362,0.769574761390686,0.6823890209197998,8
2921,J,-0.07259999960660934,-0.12622499465942383,0.018287500366568565,-0.007846716791391373,0.7361382842063904,0.6428342461585999,8
2922,C,-0.04166249930858612,0.13901250064373016,0.012924999929964542,0.1429693102836609,0.7193129658699036,0.6616938710212708,8
2923,O,-0.04386249929666519,-0.0611874982714653,-0.012649999931454659,-0.024167275056242943,0.756634533405304,0.6701524257659912,8
2924,K,0.10422500222921371,0.5257999897003174,-0.05197500064969063,-0.000718899944331497,0.7615292072296143,0.6357981562614441,8
2925,L,-0.02474999986588955,0.12072499841451645,-0.03189999982714653,-0.0058123827911913395,0.7334767580032349,0.6997343897819519,8
2926,N,0.1297999918460846,0.14863750338554382,0.023649999871850014,-0.001942559378221631,0.713898241519928,0.7382796406745911,8
2927,X,-0.020349999889731407,-0.002612499985843897,-0.021175000816583633,0.0352872796356678,0.722463846206665,0.7021816968917847,8
2928,M,-0.11728750169277191,-0.052662499248981476,-0.004124999977648258,0.0240602046251297,0.721959114074707,0.6979906558990479,8
2929,I,0.011549999937415123,0.05486249923706055,0.005499999970197678,-0.048334550112485886,0.7772225737571716,0.6367159485816956,8
2930,S,-0.002199999988079071,0.1443749964237213,-0.0009624999947845936,0.016213487833738327,0.7490784525871277,0.625290036201477,8
2931,A,-0.09391249716281891,-0.06861250102519989,-0.08717499673366547,-0.056395407766103745,0.7501032948493958,0.6545507311820984,8
2932,Y,0.057337500154972076,-0.06544999778270721,0.014024999924004078,-0.06985566020011902,0.7816125154495239,0.5698123574256897,8
2933,O,-0.1354375034570694,-0.07617499679327011,-0.05623750016093254,0.02458025887608528,0.7357252240180969,0.6363029479980469,8
2934,Z,0.038224998861551285,0.024062499403953552,-0.013749999925494194,0.0016366447089239955,0.7183951735496521,0.7031912207603455,8
2935,E,0.011549999937415123,-0.04729999974370003,-0.0317624993622303,0.0704674944281578,0.7659037709236145,0.6555755734443665,8
2936,M,0.026537500321865082,0.11247500032186508,-0.030799999833106995,0.007234886754304171,0.7611162066459656,0.6484324336051941,8
2937,Z,-0.07259999960660934,-0.035612501204013824,-0.02227500081062317,0.033145878463983536,0.748879611492157,0.6421153545379639,8
2938,F,0.011549999937415123,-0.006874999962747097,0.006599999964237213,0.05995931103825569,0.7261348366737366,0.667812168598175,8
2939,R,0.11384999752044678,-0.020762499421834946,-0.0030249999836087227,0.07536213099956512,0.748879611492157,0.7109461426734924,8
2940,N,-0.11618749797344208,-0.060087498277425766,-0.006187499966472387,-0.005093482788652182,0.7525505423545837,0.6687299013137817,8
2941,J,-0.12155000120401382,-0.03671250119805336,-0.038224998861551285,0.01651940308511257,0.7611162066459656,0.6665884852409363,8
2942,G,0.006324999965727329,0.2264624983072281,-0.028599999845027924,0.1307327151298523,0.7646801471710205,0.6384443044662476,8
2943,V,-0.10876250267028809,-0.13474999368190765,0.015124999918043613,-0.01876787655055523,0.7705995440483093,0.6384443044662476,8
2944,Q,0.011549999937415123,-0.026124998927116394,-0.015812499448657036,-0.06076998636126518,0.7700948119163513,0.6123345494270325,8
2945,C,-0.03959999978542328,0.11769999563694,0.023649999871850014,0.10931868106126785,0.7427613139152527,0.673823356628418,8
2946,M,0.04358749836683273,-0.08896250277757645,-0.025437500327825546,-0.002646163571625948,0.7476559281349182,0.6526234745979309,8
2947,R,-0.10876250267028809,0.015537500381469727,-0.006187499966472387,0.09830574691295624,0.7401151657104492,0.6511856913566589,8
2948,Z,0.06063750013709068,-0.03987500071525574,-0.004124999977648258,-0.000718899944331497,0.7583629488945007,0.6660837531089783,8
2949,A,-0.008662499487400055,-0.12828749418258667,-0.043449997901916504,-0.021918801590800285,0.7791651487350464,0.6780143976211548,8
2950,X,-0.010724999941885471,-0.11123749613761902,0.01718750037252903,0.06240663677453995,0.7462334632873535,0.6902509927749634,8
2951,M,-0.06407500058412552,0.09542500227689743,-0.02433750033378601,0.02161288447678089,0.7327731847763062,0.6424212455749512,8
2952,N,0.07768750190734863,-0.01759999990463257,-0.010449999943375587,-0.01070702075958252,0.7398092150688171,0.6892262101173401,8
2953,H,0.045649997889995575,-0.06544999778270721,-0.020075000822544098,-0.06199365109205246,0.7618350982666016,0.6184528470039368,8
2954,Z,0.04358749836683273,-0.17201249301433563,0.04166249930858612,0.04558131843805313,0.7664238214492798,0.7249111533164978,8
2955,S,0.12127500027418137,-0.0835999995470047,0.00976249948143959,-0.005093482788652182,0.7630587816238403,0.6457862854003906,8
2956,Q,-0.012924999929964542,-0.030387500301003456,-0.015812499448657036,-0.04466357082128525,0.7820254564285278,0.6205942034721375,8
2957,A,0.0030249999836087227,0.344712495803833,0.00976249948143959,-0.06148889288306236,0.7657049298286438,0.5524822473526001,8
2958,W,-0.14822499454021454,-0.10491249710321426,0.033137500286102295,-0.05272442847490311,0.7544931173324585,0.6319130659103394,8
2959,U,0.10848750174045563,0.11990000307559967,-0.021175000816583633,-0.007846716791391373,0.7649860382080078,0.6333509087562561,8
2960,B,-0.04262499883770943,-0.11879999935626984,-0.02969999983906746,-0.011425920762121677,0.7588677406311035,0.6301846504211426,8
2961,I,-0.15344999730587006,-0.04413750022649765,-0.015812499448657036,-0.001223659492097795,0.7713184356689453,0.6587417721748352,8
2962,B,-0.15991249680519104,-0.06971249729394913,-0.05843750014901161,0.017238304018974304,0.7576440572738647,0.5855210423469543,8
2963,X,-0.05967500060796738,0.08043749630451202,-0.026537500321865082,0.06852493435144424,0.7608103156089783,0.6596595644950867,8
2964,F,0.06270000338554382,0.03355000168085098,0.010862499475479126,0.08148042857646942,0.7669286131858826,0.6511856913566589,8
2965,Q,0.028599999845027924,0.01759999990463257,-0.03396249935030937,-0.08738458156585693,0.7798840999603271,0.6526234745979309,8
2966,P,-0.00013749999925494194,0.062424998730421066,0.007562499959021807,0.023861359804868698,0.757445216178894,0.6526234745979309,8
2967,F,-0.050187498331069946,0.009074999950826168,0.018287500366568565,0.07464323192834854,0.7886485457420349,0.6296798586845398,8
2968,S,0.07232499867677689,0.05816249921917915,-0.018012499436736107,0.006928971968591213,0.7844728231430054,0.6443638205528259,8
