id,latter,gyroX,gyroY,gyroZ,accelX,accelY,accelZ,UserID
1903,A,0.0448249988257885,-0.09350000321865082,-0.022962499409914017,-0.04853339493274689,0.5618585348129272,0.852584719657898,7
1904,T,0.01924999989569187,0.11742500215768814,-0.006049999967217445,0.07556097954511642,0.5704241394996643,0.8208767175674438,7
1905,O,0.01718750037252903,0.05884999781847,-0.0038499999791383743,-0.01876787655055523,0.5933677554130554,0.7976271510124207,7
1906,I,-0.10752499848604202,-0.16376249492168427,-0.05073750019073486,-0.002952078590169549,0.6055126190185547,0.876247227191925,7
1907,P,0.05967500060796738,0.06943749636411667,0.0004124999977648258,0.014072084799408913,0.5914404988288879,0.811286211013794,7
1908,C,-0.03189999982714653,0.14932499825954437,0.006737499963492155,0.06699535250663757,0.5837926864624023,0.8730810284614563,7
1909,S,-0.013749999925494194,-0.07012499868869781,-0.018837500363588333,0.0,0.5865458846092224,0.8140394687652588,7
1910,A,-0.0030249999836087227,-0.04661250114440918,-0.03684999793767929,-0.04935936629772186,0.5699194073677063,0.818123459815979,7
1911,Z,0.02461249940097332,-0.09982500225305557,-0.009212499484419823,0.020909281447529793,0.5840985774993896,0.8259701728820801,7
1912,Q,-0.06696250289678574,-0.1722874939441681,-0.002749999985098839,0.016718247905373573,0.5569639205932617,0.8242417573928833,7
1913,W,-0.03932499885559082,-0.015675000846385956,-0.016637500375509262,0.018660807982087135,0.6072410345077515,0.7898721694946289,7
1914,G,0.029975000768899918,-0.09459999948740005,-0.03478749841451645,-0.03537905588746071,0.5858269929885864,0.8020017147064209,7
1915,U,-0.04895000159740448,-0.02213750034570694,0.013199999928474426,-0.040074847638607025,0.6263148188591003,0.8156761527061462,7
1916,A,-0.040424998849630356,-0.02956249937415123,-0.0411125011742115,0.007754942402243614,0.5997002124786377,0.8464664816856384,7
1917,G,-0.03712499886751175,-0.04028749838471413,0.03341250121593475,-0.06638352572917938,0.6101930737495422,0.7930384278297424,7
1918,O,-0.057475000619888306,-0.04235000163316727,0.020624998956918716,-0.020496295765042305,0.6084647178649902,0.7856964468955994,7
1919,V,0.10766249895095825,0.05238749831914902,-0.0017874999903142452,0.06730127334594727,0.5823548436164856,0.8317825794219971,7
1920,C,0.008662499487400055,-0.04881250113248825,-0.04441250115633011,0.046300217509269714,0.5906145572662354,0.8347346186637878,7
1921,T,0.11935000121593475,-0.09886249899864197,-0.015537500381469727,0.07800829410552979,0.5984765887260437,0.7949656844139099,7
1922,E,-0.005224999971687794,-0.045512501150369644,-0.007012499962002039,-0.02396843023598194,0.5799075365066528,0.8072022795677185,7
1923,H,-0.10422500222921371,-0.0658624991774559,0.015262499451637268,-0.053229186683893204,0.5779802799224854,0.8269949555397034,7
1924,R,0.014024999924004078,0.11110000312328339,0.031212499365210533,0.09024488925933838,0.5872494578361511,0.7937420010566711,7
1925,J,0.09817499667406082,0.17820000648498535,0.028049999848008156,-0.06321731209754944,0.6091836094856262,0.7729398012161255,7
1926,Q,-0.021175000816583633,-0.018975000828504562,0.035475000739097595,-0.021719956770539284,0.5611549615859985,0.8342298865318298,7
1927,E,-0.03396249935030937,0.03959999978542328,-0.007012499962002039,0.014790983870625496,0.5667532086372375,0.8252512812614441,7
1928,R,0.01718750037252903,0.22714999318122864,0.0035749999806284904,0.08463134616613388,0.6182539463043213,0.8149572610855103,7
1929,U,0.08855000138282776,-0.006187499966472387,-0.011274999938905239,-0.08126628398895264,0.6226438283920288,0.7597854733467102,7
1930,Z,-0.07136250287294388,0.082225002348423,0.045099999755620956,0.03231990709900856,0.5601301193237305,0.8515599370002747,7
1931,P,-0.032862499356269836,-0.003987499978393316,-0.01979999989271164,-0.026109835132956505,0.5825690031051636,0.8044490218162537,7
1932,J,-0.004124999977648258,-0.1350249946117401,-0.040150001645088196,-0.03537905588746071,0.5799075365066528,0.7844728231430054,7
1933,H,-0.0424874983727932,0.2367749959230423,-0.024062499403953552,0.07872719317674637,0.5848021507263184,0.8354535698890686,7
1934,Y,-0.06806249916553497,-0.22990000247955322,-0.030524998903274536,-0.06271255016326904,0.6245710849761963,0.8059785962104797,7
1935,N,-0.020075000822544098,0.04386249929666519,-0.014574999921023846,-0.03957008942961693,0.5697205662727356,0.8433002829551697,7
1936,N,-0.08401250094175339,-0.16169999539852142,-0.007012499962002039,-0.026614593341946602,0.5716478228569031,0.8408529758453369,7
1937,O,-0.032862499356269836,-0.005087499972432852,-0.0006874999962747097,0.0018354892963543534,0.5974517464637756,0.7983307242393494,7
1938,K,-0.023375000804662704,0.12911249697208405,0.006737499963492155,-0.03170807659626007,0.5974517464637756,0.823721706867218,7
1939,G,0.022549999877810478,0.18768750131130219,0.004674999974668026,0.08463134616613388,0.5950044393539429,0.819851815700531,7
1940,F,-0.03712499886751175,-0.1467124968767166,-0.018837500363588333,0.04700382053852081,0.5860258340835571,0.8215802907943726,7
1941,A,0.04372499883174896,-0.009349999949336052,-0.015537500381469727,-0.04343991354107857,0.5899109840393066,0.8168997764587402,7
1942,K,0.03849999979138374,0.14506250619888306,-0.007012499962002039,-0.027532339096069336,0.603875994682312,0.8259701728820801,7
1943,T,0.07259999960660934,-0.08813749998807907,0.0035749999806284904,0.13226230442523956,0.5850163102149963,0.8091448545455933,7
1944,H,-0.33329999446868896,-0.19580000638961792,-0.014574999921023846,-0.02396843023598194,0.5245369672775269,0.9268149733543396,7
1945,U,-0.11604999750852585,-0.038087498396635056,0.0004124999977648258,-0.05292327702045441,0.548704206943512,0.8496326804161072,7
1946,E,0.016087500378489494,-0.01677500084042549,0.0015124999918043613,0.020695142447948456,0.5706382989883423,0.8513610363006592,7
1947,R,-0.03396249935030937,0.011962499469518661,-0.023099999874830246,0.04486241564154625,0.5706382989883423,0.8386197686195374,7
1948,Y,-0.15441249310970306,-0.37798750400543213,-0.08703749626874924,-0.12225887924432755,0.6145830154418945,0.7441838383674622,7
1949,N,-0.05101250112056732,-0.12759999930858612,-0.009212499484419823,-0.03487429395318031,0.5459509491920471,0.8422907590866089,7
1950,A,0.014987500384449959,0.04386249929666519,-0.02736249938607216,0.006531282793730497,0.5257605910301208,0.893378496170044,7
1951,J,0.0032999999821186066,0.03863750025629997,0.008937500417232513,-0.07352663576602936,0.5681909918785095,0.7864000797271729,7
1952,P,0.04702499881386757,-0.05403750017285347,-0.00494999997317791,-0.0005047595477662981,0.5692005157470703,0.8753294944763184,7
1953,Z,-0.009487500414252281,-0.08277499675750732,-0.02736249938607216,0.01651940308511257,0.5608490109443665,0.8833751082420349,7
1954,D,-0.027637500315904617,0.05884999781847,0.035475000739097595,0.05659424886107445,0.5720608234405518,0.8340310454368591,7
1955,Q,-0.1714625060558319,-0.09129999577999115,0.045099999755620956,0.0035639083944261074,0.5704241394996643,0.8853176236152649,7
1956,I,0.06613750010728836,0.16747500002384186,-0.01979999989271164,-0.01070702075958252,0.5940867066383362,0.866243839263916,7
1957,Q,0.004399999976158142,-0.14464999735355377,0.01952499896287918,0.019884467124938965,0.5909205079078674,0.8335109353065491,7
1958,L,-0.06696250289678574,-0.030662499368190765,-0.01979999989271164,0.011425920762121677,0.5422800183296204,0.8825644254684448,7
1959,Y,0.07782500237226486,0.21119999885559082,0.03231250122189522,0.11491692066192627,0.5664472579956055,0.8377020359039307,7
1960,M,0.07039999961853027,-0.0147124994546175,-0.02736249938607216,-0.04252216964960098,0.5615526437759399,0.8271937966346741,7
1961,R,-0.057475000619888306,0.09075000137090683,0.014162499457597733,0.038239359855651855,0.5581876039505005,0.8359583020210266,7
1962,H,-0.009487500414252281,-0.23196250200271606,-0.01979999989271164,-0.06199365109205246,0.5669673681259155,0.8545273542404175,7
1963,S,-0.05101250112056732,0.05664999783039093,-0.007012499962002039,0.03476722538471222,0.5872494578361511,0.8010839819908142,7
1964,J,-0.09363749623298645,-0.19580000638961792,0.028049999848008156,-0.05251028761267662,0.5833796262741089,0.7958834171295166,7
1965,E,0.05555000156164169,0.04922499880194664,0.023787500336766243,0.041910335421562195,0.5881671905517578,0.8716585636138916,7
1966,I,-0.03932499885559082,-0.23196250200271606,-0.052937500178813934,-0.06199365109205246,0.6156077980995178,0.81087327003479,7
1967,U,-0.04358749836683273,-0.33742499351501465,-0.06998749822378159,-0.05832266807556152,0.6072410345077515,0.80812007188797,7
1968,I,0.12691250443458557,0.2569875121116638,0.04936249926686287,-0.050781868398189545,0.5933677554130554,0.7788592576980591,7
1969,C,0.059812501072883606,-0.22769999504089355,-0.020899999886751175,0.05067479982972145,0.563082218170166,0.8618692755699158,7
1970,F,-0.3106124997138977,0.03203750029206276,-0.009349999949336052,0.020695142447948456,0.5325977802276611,0.859926700592041,7
1971,Q,-0.0016499999910593033,-0.07644999772310257,-0.028599999845027924,-0.02396843023598194,0.515971302986145,0.8325932025909424,7
1972,Q,-0.09322500228881836,-0.014574999921023846,-0.021037500351667404,-0.010294035077095032,0.5137381553649902,0.8842928409576416,7
1973,H,-0.11893749982118607,-0.17668749392032623,-0.043449997901916504,-0.021215196698904037,0.5496219396591187,0.8489137887954712,7
1974,S,-0.0017874999903142452,0.14176249504089355,-0.013612499460577965,0.033849481493234634,0.5547307133674622,0.8833751082420349,7
1975,Q,0.002474999986588955,-0.045649997889995575,0.030112499371170998,-0.01070702075958252,0.5330107808113098,0.9045902490615845,7
1976,A,0.0015124999918043613,0.00976249948143959,0.0002749999985098839,-0.01632055826485157,0.521278977394104,0.8755283951759338,7
1977,L,-0.09226249903440475,-0.15001249313354492,-0.009349999949336052,0.019884467124938965,0.515466570854187,0.8837881088256836,7
1978,Z,0.03341250121593475,0.08112499862909317,0.002337499987334013,0.06780602782964706,0.5515645146369934,0.8786945343017578,7
1979,N,-0.03684999793767929,-0.06916250288486481,0.006599999964237213,0.04363875836133957,0.5382113456726074,0.8811419010162354,7
1980,G,0.01952499896287918,0.09913749992847443,0.021587500348687172,0.0416044220328331,0.5142428874969482,0.8391244411468506,7
1981,F,0.057887498289346695,0.0789249986410141,0.007699999958276749,0.023555444553494453,0.5345403552055359,0.8369830846786499,7
1982,I,-0.06146249920129776,-0.11384999752044678,-0.05197500064969063,-0.0005047595477662981,0.5584017038345337,0.8704349398612976,7
1983,B,-0.08799999952316284,-0.16609999537467957,-0.005087499972432852,-0.019777396693825722,0.5335155725479126,0.8527835607528687,7
1984,X,0.08992499858140945,0.035337500274181366,-0.011412499472498894,0.046499062329530716,0.521783709526062,0.8928583860397339,7
1985,I,-0.03904999792575836,0.01924999989569187,-0.03492499887943268,0.028755996376276016,0.5286208987236023,0.8970494866371155,7
1986,G,-0.09019999951124191,-0.1223749965429306,-0.040150001645088196,-0.009483360685408115,0.5252557992935181,0.8481948375701904,7
1987,A,0.0004124999977648258,-0.12443749606609344,-0.0019249999895691872,0.035073138773441315,0.514747679233551,0.866243839263916,7
1988,J,-0.0976250022649765,-0.1106875017285347,-0.008249999955296516,-0.03365063667297363,0.5335155725479126,0.8438202738761902,7
1989,T,0.03231250122189522,-0.049912501126527786,-0.014574999921023846,0.10951752215623856,0.5371865034103394,0.8330062031745911,7
1990,Y,0.09735000133514404,-0.05843750014901161,0.040699999779462814,-0.11421331763267517,0.5816512107849121,0.7871189713478088,7
1991,X,-0.04867500066757202,0.04386249929666519,-0.015675000846385956,0.02722642384469509,0.5184186100959778,0.8643165826797485,7
1992,P,0.00989999994635582,0.01718750037252903,-0.03698749840259552,0.03354356437921524,0.5042547583580017,0.8884838819503784,7
1993,L,0.031212499365210533,0.07466249912977219,-0.017737500369548798,0.028755996376276016,0.49588802456855774,0.8745035529136658,7
1994,Q,-0.04221250116825104,0.03203750029206276,-0.013612499460577965,0.05873565748333931,0.5140441060066223,0.8884838819503784,7
1995,Y,-0.16266250610351562,-0.31088748574256897,0.006599999964237213,-0.071079321205616,0.5692005157470703,0.8418777585029602,7
1996,K,-0.026262499392032623,0.042762499302625656,-0.02199999988079071,-0.016626473516225815,0.5179138779640198,0.852385938167572,7
1997,R,0.07067500054836273,0.08744999766349792,-0.005087499972432852,0.043133996427059174,0.5327966213226318,0.8581982254981995,7
1998,V,0.06421250104904175,-0.12773749232292175,-0.07535000145435333,-0.027532339096069336,0.5401386022567749,0.8132287859916687,7
1999,H,0.08030000329017639,0.09707500040531158,0.010862499475479126,-0.07423024624586105,0.5386090278625488,0.8301458954811096,7
2000,E,0.0471624992787838,0.05871250107884407,0.01952499896287918,0.04822747781872749,0.5379053950309753,0.8774709105491638,7
2001,W,0.02914999984204769,0.050187498331069946,-0.017737500369548798,0.008978601545095444,0.5277031660079956,0.8899063467979431,7
2002,W,0.0471624992787838,0.025712499395012856,-0.03478749841451645,0.014790983870625496,0.523726224899292,0.8476901650428772,7
2003,I,-0.0859375,-0.15001249313354492,-0.013612499460577965,-0.05150076746940613,0.5786838531494141,0.8454416990280151,7
2004,K,0.02914999984204769,-0.15331250429153442,-0.011412499472498894,-0.011425920762121677,0.5284220576286316,0.7995544075965881,7
2005,X,0.09831249713897705,0.10023749619722366,0.01952499896287918,0.034369535744190216,0.514747679233551,0.8637965321540833,7
2006,I,-0.08167500048875809,-0.14794999361038208,0.020487500354647636,0.006730126682668924,0.5564591288566589,0.8711385130882263,7
2007,S,0.018424998968839645,0.03959999978542328,0.020487500354647636,0.010905865579843521,0.530563473701477,0.8552309274673462,7
2008,W,0.03863750025629997,-0.04675000160932541,0.01952499896287918,0.03456838056445122,0.5200552940368652,0.8527835607528687,7
2009,X,0.05142499879002571,0.09075000137090683,0.013062499463558197,0.04730973392724991,0.5422800183296204,0.864515483379364,7
2010,P,0.035475000739097595,0.029975000768899918,-0.008249999955296516,0.020909281447529793,0.5105719566345215,0.8686911463737488,7
2011,U,0.11646249890327454,0.20047499239444733,0.057887498289346695,-0.05495760589838028,0.5525893568992615,0.7739645838737488,7
2012,N,-0.08387500047683716,-0.13516250252723694,-0.04235000163316727,0.006531282793730497,0.49497026205062866,0.8830691576004028,7
2013,F,0.03863750025629997,-0.020075000822544098,0.008799999952316284,0.0414055772125721,0.5032299757003784,0.8142383098602295,7
2014,P,-0.0859375,-0.10106249898672104,-0.0008249999955296516,-0.008764460682868958,0.525974690914154,0.8581982254981995,7
2015,O,-0.037950001657009125,-0.10958749800920486,-0.03272499889135361,-0.05414693057537079,0.5352439880371094,0.819347083568573,7
2016,S,0.008799999952316284,0.12058749794960022,0.023787500336766243,0.02528386563062668,0.5177150368690491,0.8511622548103333,7
2017,L,0.020624998956918716,0.1621125042438507,0.016224998980760574,0.014989827759563923,0.5284220576286316,0.8208767175674438,7
2018,W,-0.02199999988079071,0.08428750187158585,0.01952499896287918,0.05873565748333931,0.5335155725479126,0.8816466927528381,7
2019,X,0.0035749999806284904,0.005499999970197678,-0.026399999856948853,0.0414055772125721,0.557483971118927,0.8986707925796509,7
2020,D,0.002474999986588955,0.04592499881982803,-0.015675000846385956,0.03476722538471222,0.5379053950309753,0.8667639493942261,7
2021,H,-0.047575000673532486,-0.13942499458789825,0.00989999994635582,-0.009483360685408115,0.5748140215873718,0.8433002829551697,7
2022,Q,0.07590000331401825,0.03423750028014183,-0.0028874999843537807,0.009896346367895603,0.5338214635848999,0.8862353563308716,7
2023,Z,-0.014574999921023846,0.1163249984383583,-0.011412499472498894,0.03773459792137146,0.5335155725479126,0.8569746613502502,7
2024,O,0.01209999993443489,-0.07122500240802765,-0.007149999961256981,0.006011227145791054,0.543105959892273,0.866243839263916,7
2025,Z,0.0013749999925494194,0.03423750028014183,0.011962499469518661,0.014576843939721584,0.4983353018760681,0.8779757022857666,7
2026,R,-0.04867500066757202,-0.21285000443458557,-0.015675000846385956,0.03192221745848656,0.5350450873374939,0.8452427983283997,7
2027,O,-0.040150001645088196,-0.08511249721050262,-0.013612499460577965,-0.03467544913291931,0.5538129806518555,0.8245475888252258,7
2028,H,-0.021037500351667404,-0.16926249861717224,-0.08277499675750732,-0.04252216964960098,0.5254546999931335,0.8440191149711609,7
2029,K,-0.0635249987244606,-0.06696250289678574,0.0056374999694526196,-0.00489463796839118,0.5301504731178284,0.8310636281967163,7
2030,P,-0.021037500351667404,-0.009487500414252281,-0.01251249946653843,0.016213487833738327,0.5286208987236023,0.8425965905189514,7
2031,N,-0.006049999967217445,-0.008387500420212746,-0.04441250115633011,-0.01835489273071289,0.513218104839325,0.8730810284614563,7
2032,A,-0.11041250079870224,-0.006187499966472387,-0.014574999921023846,0.021918801590800285,0.5086293816566467,0.8909311294555664,7
2033,D,-0.07631249725818634,-0.24695000052452087,-0.04867500066757202,0.009682205505669117,0.5310682058334351,0.8273926973342896,7
2034,P,-0.0006874999962747097,-0.10422500222921371,-0.023099999874830246,0.0004129850713070482,0.5518704056739807,0.8478889465332031,7
2035,W,0.037675000727176666,0.004399999976158142,-0.03162499889731407,0.01896672137081623,0.5196422934532166,0.8469712138175964,7
2036,E,-0.04235000163316727,0.06091250106692314,-0.026262499392032623,0.034369535744190216,0.5359628200531006,0.8547261357307434,7
2037,Y,-0.07204999774694443,-0.22893749177455902,-0.06888750195503235,-0.06618468463420868,0.5599312782287598,0.866457998752594,7
2038,O,0.07067500054836273,-0.0147124994546175,-0.021037500351667404,0.0004129850713070482,0.5386090278625488,0.8261690139770508,7
2039,T,0.028049999848008156,0.08002500236034393,0.013062499463558197,0.06220778822898865,0.5410563349723816,0.8848128914833069,7
2040,Z,0.0056374999694526196,0.020349999889731407,0.030112499371170998,0.02141404151916504,0.5371865034103394,0.8613491654396057,7
2041,M,0.040837500244379044,-0.025437500327825546,0.015124999918043613,-0.01876787655055523,0.5350450873374939,0.8308648467063904,7
2042,T,0.018424998968839645,0.10339999943971634,-0.0028874999843537807,0.07851304858922958,0.5301504731178284,0.8420765995979309,7
2043,T,-0.07631249725818634,0.021449999883770943,0.0013749999925494194,0.08117450773715973,0.5496219396591187,0.8398433923721313,7
2044,L,-0.0635249987244606,-0.025437500327825546,0.0056374999694526196,-0.015601659193634987,0.5389149188995361,0.8418777585029602,7
2045,G,0.014162499457597733,0.09707500040531158,0.0013749999925494194,0.08117450773715973,0.5440236926078796,0.8313695192337036,7
2046,F,0.030112499371170998,0.04386249929666519,-0.013612499460577965,0.01916556805372238,0.5471746325492859,0.8499386310577393,7
2047,G,-0.060362499207258224,-0.20858749747276306,-0.005087499972432852,-0.06883084774017334,0.5694146156311035,0.8592077493667603,7
2048,S,-0.06572499871253967,0.014024999924004078,0.014162499457597733,0.032625820487737656,0.548704206943512,0.8769509196281433,7
2049,K,-0.025162499397993088,-0.10642500221729279,0.018424998968839645,-0.03293173387646675,0.5364676117897034,0.8362641930580139,7
2050,S,-0.02199999988079071,0.002199999988079071,-0.02956249937415123,0.020909281447529793,0.547480583190918,0.8408529758453369,7
2051,M,-0.06764999777078629,-0.13612499833106995,-0.021037500351667404,0.022331785410642624,0.5550366640090942,0.864515483379364,7
2052,O,0.013337500393390656,-0.06792499870061874,-0.003987499978393316,-0.024167275056242943,0.5620726943016052,0.8224980235099792,7
2053,I,0.147537499666214,0.16431249678134918,0.014024999924004078,-0.014683914370834827,0.5589064955711365,0.8147583603858948,7
2054,H,-0.026124998927116394,-0.1765500009059906,-0.047712501138448715,-0.028557153418660164,0.5454462170600891,0.8418777585029602,7
2055,N,-0.07617499679327011,-0.13928750157356262,0.0034374999813735485,0.014072084799408913,0.5415763854980469,0.8552309274673462,7
2056,F,0.058024998754262924,0.08978749811649323,0.05142499879002571,0.05067479982972145,0.5401386022567749,0.8571734428405762,7
2057,F,-0.07411249727010727,0.0056374999694526196,0.00976249948143959,0.05771084129810333,0.5667532086372375,0.8596208095550537,7
2058,I,-0.09858749806880951,-0.12856249511241913,0.021587500348687172,-0.000718899944331497,0.5711430907249451,0.8338168859481812,7
2059,U,0.006874999962747097,-0.08387500047683716,-0.011549999937415123,-0.050980713218450546,0.5720608234405518,0.8154619336128235,7
2060,U,-0.013337500393390656,-0.07315000146627426,0.030112499371170998,-0.03518021106719971,0.5918382406234741,0.8010839819908142,7
2061,A,-0.052799999713897705,-0.02956249937415123,0.0034374999813735485,-0.024366119876503944,0.5193364024162292,0.8172057271003723,7
2062,Z,-0.03891250118613243,0.022687500342726707,-0.04028749838471413,0.02528386563062668,0.5032299757003784,0.8347346186637878,7
2063,D,0.023787500336766243,0.09501250088214874,0.011962499469518661,0.031402163207530975,0.5093482732772827,0.8784804344177246,7
2064,U,-0.03904999792575836,-0.09569999575614929,-0.02956249937415123,-0.031004473567008972,0.5523751974105835,0.8503362536430359,7
2065,E,-0.007012499962002039,-0.045649997889995575,0.015124999918043613,0.05067479982972145,0.5389149188995361,0.8543131947517395,7
2066,M,0.004674999974668026,-0.05211250111460686,-0.043449997901916504,0.0,0.5340203046798706,0.8640106320381165,7
2067,I,0.025987500324845314,0.005499999970197678,-0.047712501138448715,-0.06668944656848907,0.5732844471931458,0.7858952879905701,7
2068,L,-0.04331250116229057,-0.0541750006377697,-0.03492499887943268,0.03334472328424454,0.5667532086372375,0.8557509779930115,7
2069,P,-0.03684999793767929,-0.023237500339746475,-0.021037500351667404,0.027945324778556824,0.5389149188995361,0.8538084030151367,7
2070,R,0.028049999848008156,0.031075000762939453,-0.009349999949336052,0.08148042857646942,0.5692005157470703,0.8799182176589966,7
2071,J,-0.026262499392032623,-0.018975000828504562,0.03437500074505806,-0.016825318336486816,0.5692005157470703,0.8366771340370178,7
2072,B,-0.07851249724626541,0.00976249948143959,-0.026399999856948853,0.07995085418224335,0.5513656735420227,0.8881779909133911,7
2073,Q,-0.05609999969601631,-0.09253749996423721,-0.006049999967217445,-0.0264157485216856,0.5636022686958313,0.8571734428405762,7
2074,B,0.08566249907016754,0.09281250089406967,0.01732499897480011,-0.03957008942961693,0.5450332164764404,0.7869201302528381,7
2075,I,-0.008112499490380287,0.016087500378489494,0.021587500348687172,-0.07199706882238388,0.5760377049446106,0.8410670757293701,7
2076,O,0.002474999986588955,-0.11591249704360962,-0.0008249999955296516,0.019884467124938965,0.5872494578361511,0.8511622548103333,7
2077,Y,-0.06146249920129776,0.13750000298023224,-0.0019249999895691872,-0.0956442803144455,0.5837926864624023,0.8217944502830505,7
2078,U,0.006737499963492155,0.0448249988257885,0.018424998968839645,-0.05495760589838028,0.5755329132080078,0.8000744581222534,7
2079,T,-0.06146249920129776,-0.07975000143051147,-0.03382499888539314,0.09166739135980606,0.5540118217468262,0.8325932025909424,7
2080,E,-0.010312499478459358,-0.01691249944269657,0.0013749999925494194,-0.007341957185417414,0.5786838531494141,0.8296411633491516,7
2081,A,0.031212499365210533,-0.08401250094175339,-0.011412499472498894,-0.06883084774017334,0.5491172075271606,0.8708325624465942,7
2082,U,-0.047575000673532486,-0.07864999771118164,-0.06146249920129776,-0.01835489273071289,0.5611549615859985,0.8445238471031189,7
2083,T,0.12072499841451645,0.08002500236034393,-0.01251249946653843,0.10411813110113144,0.5960292220115662,0.8689053058624268,7
2084,Q,0.0695749968290329,0.05555000156164169,0.04399999976158142,-0.03293173387646675,0.5792039632797241,0.8552309274673462,7
2085,Y,-0.07741250097751617,-0.2139499932527542,-0.0028874999843537807,-0.11012935638427734,0.5994860529899597,0.7813065648078918,7
